id,predicted_pages
10890,"['大武崙砲臺', '大武崙', '安樂區', '基隆要塞', '基隆市', '情人湖', '臺灣', '司令部', '要塞']"
10341,"['錢鎰', '錢_(電影)', '五代十國', '杭州_(古代)', '人', '天寶', '吳越', '李濤']"
11082,"['臺灣清治時期', '臺灣', '臺東直隸州州判', '臺東', '地區', '臺東直隸州', '直隸州', '州判', '1888年']"
9144,"['臺灣', '專賣局臺東支局', '臺東廳', '專賣局']"
13053,"['黃仁_(臺灣政治人物)', '臺灣海岸', '臺灣', '岸', '人', '臺北', '大學']"
1768,"['地區', '東帝汶', '2002年', '2002', '年']"
3562,"['嫘祖', '黃帝', '昌意', '子', '傳說_(2010年電視劇)', '軒轅', '元妃']"
275,"['上座部佛教', '上座部', '上座_(佛教)', '部', '佛教', '佛', '佛陀_(漫畫)', '師', '解脫', '解脫道']"
12490,"['質子', '原子', '原子核', '電荷', '電', '核子']"
9549,"['日本基督教會', '日本基督教', '臺灣議會設置請願運動', '臺灣', '議會', '請願', '運動_(消歧義)']"
10232,"['和平車站_(臺北市)', '和平_(消歧義)', '萬華區', '明朝', '站', '馬場町']"
13461,"['文殊菩薩', '釋迦牟尼', '佛祖', '尼泊爾', '慈悲', '們', '地', '城池', '人間']"
8012,"['博士', '普拉桑塔·帕坦尼克', '哈佛大學', '教授']"
8560,"['金馬獎頒獎典禮', '第18屆金馬獎', '金馬獎', '高雄市', '主持人', '蕭芳芳', '電視節目']"
12328,"['郭世英', '紅衛兵']"
10790,"['陝北', '壇同鄉']"
13336,['邏輯編程']
11357,"['臺灣首廟天壇', '天壇_(消歧義)', '臺灣', '過去', '城區', '處_(佛教)']"
4706,"['何其芳', '漢園三詩人', '畫夢錄', '夢_(畢加索)', '詩人']"
5080,"['清朝', '鰲拜', '罪_(宗教)', '康熙帝', '禁']"
10334,"['楊平', '現代詩', '臺灣', '詩人', '雪梨', '市', '作家']"
9386,"['維諾格拉季夫卡_(塔魯季涅區)', '1830年', '烏克蘭']"
11725,"['美國', '弗朗西斯·科波拉', '弗朗西斯·加里·鮑爾斯', '編劇', '作品', '教父_(電影)', '三部曲', '奧斯卡最佳影片獎', '奧斯卡', '奧斯卡·埃爾南德斯']"
7875,"['新槐站', '1960年', '站']"
12420,"['呂保維', '人', '中國']"
8383,"['鄭氏鸞', '兒子', '人']"
5564,"['卡拉卡爾帕克斯坦共和國', '卡拉卡爾帕克人', '斯坦', '欽察語支', '欽察', '支']"
7451,"['象山公園', '象山_(九龍)', '形狀', '橢圓']"
12685,"['阿拉伯人', '地理大發現', '大發現_(專輯)', '洲', '埃及', '共和國_(俄羅斯)']"
11722,"['美國', '弗朗西斯·科波拉', '弗朗西斯·加里·鮑爾斯', '電影導演', '導演', '教父_(電影)', '三部曲', '奧斯卡最佳影片獎', '奧斯卡', '奧斯卡·埃爾南德斯']"
11708,"['梅格茲香腸', '伊比利亞半島', '北非', '地區', '孜然', '羊肉', '牛肉']"
10692,"['美國東北部', '麻薩諸塞州', '東北', '美國', '東北部_(越南)', '波士頓', '城市']"
3099,"['拜耳命名法', '約翰·拜耳', '恆星', '恆星命名', '約翰·拜耳', '約翰·拜耳', '字母', '拉丁字母', '格', '星座']"
12287,"['約翰·拜耳', '拜耳', '德國', '師', '1625年']"
2055,"['聖經', '亞當', '亞當·魏薩普', '亞當·溫賴特', '亞當·列維', '亞當·斯密', '平特爾·亞當', '亞當·迪凡', '芬妮·亞當', '亞當·山德勒']"
13736,['徐翔_(投資家)']
3735,"['冰島', '首都', '國內', '城市', '世界']"
11467,"['葉洛沃耶湖', '南極', '湖泊']"
12553,"['廣東省', '清梵寺塔', '塔', '貞觀', '樓閣', '磚']"
446,"['紅四軍_(紅四方面軍)', '許世友']"
5989,['性狀']
10074,"['潘濬', '王粲', '建安七子', '建安_(東漢)', '七子', '子', '一·二八事變']"
11836,"['現在', '中樂村_(臺灣)', '民雄鄉', '民雄_(大字)']"
10012,"['心宿二', '心宿', '心_(星官)', '重量', '體積', '光度', '恆星']"
428,"['程序員', '領域', '專業人士', '專業']"
325,"['北京理工大學', '北京理工足球俱樂部', '北京理工大學附屬中學', '北京理工大學良鄉校區', '北京理工大學珠海學院', '南京理工大學', '華北理工大學', '重慶理工大學', '深圳北理莫斯科大學', '江西理工大學']"
8710,"['國立臺灣民主紀念館', '臺灣']"
11325,"['上呼吸道感染', '真菌', '細菌', '病毒', '呼吸道感染']"
10043,"['小行星', '小行星90377', '行星', '愛', '神話_(電影)']"
201,"['尼克·貝爾格', '阿爾班·貝爾格', '亞歷山大·格拉漢姆·貝爾', '美國']"
10748,"['紅燒乳鴿', '營養']"
9653,"['亞洲運動會', '奧林匹克運動會', '亞洲', '王愛忱', '中國']"
12440,"['1973年', '年', '羅訴韋德案', '羅', '韋德', '德維恩·韋德', '案', '共和黨', '政綱', '毒品']"
1390,"['導彈', '戰術', '戰略']"
13256,"['劉建華', '人_(消歧義)']"
9354,"['伍迪·艾倫獲獎與提名列表', '伍迪·艾倫', '金球獎', '英國電影學院獎', '伍迪·艾倫獲獎與提名列表', '艾倫', '美國', '尊敬的', '導演']"
9802,"['微積分學', '微分學', '微分', '導數']"
14397,"['劉旭_(1960年4月)', '人', '中華人民共和國政治', '中華人民共和國', '政治人物', '代表']"
270,"['查理·卓別林', '老查理·卓別林', '悉尼·厄爾·卓別林', '悉尼·卓別林', '小查理·卓別林', '漢娜·卓別林', '查理·卓別林影片輯', '悉尼·約翰·卓別林', '偶像_(日本)']"
3138,"['鹿鼎記', '1969年', '月', '金庸作品', '金庸', '筆']"
14226,"['阿拉斯加州', '烏納拉斯卡島', '烏納拉斯卡_(阿拉斯加州)', '2000年', '2000', '年', '人口', '人']"
4819,"['民族學', '人類學', '人類', '語言']"
10959,"['靈長目', '狨']"
8733,"['馬詩慧', '模特兒', '香港', '女兒', '雙性戀']"
196,"['尼克·貝爾格', '阿爾班·貝爾格', '亞歷山大·格拉漢姆·貝爾', '2004年3月', '2004年', '伊拉克']"
1176,"['羅馬神話', '神', '神話_(書)', '羅馬']"
1620,"['茶經', '陸羽', '世界', '茶', '作者', '茶文化']"
860,"['籃球', '世界', '街頭籃球']"
11893,"['德州儀器', '德克薩斯州', '總部', '達拉斯', '1951年', '半導體']"
1350,"['人', '古蹟']"
14235,"['阿拉伯語', '書面語', '語言', '感情', '感情·生活']"
3851,"['五胡十六國', '胡', '六國_(諸侯國)', '國', '劉聰', '帝', '劉和_(漢趙)', '晉懷帝', '懷帝', '永嘉_(西晉)']"
9657,"['秦朝', '皇帝', '中央集權', '建築物', '漢朝']"
12455,"['成龍', '國際', '亞洲人', '亞洲', '2016年', '奧斯卡', '奧斯卡·埃爾南德斯']"
2937,"['威廉·莎士比亞', '威廉·伯德', '威廉·達文南特', '威廉·戈德溫', '約翰·莎士比亞', '奇治·莎士比亞', '作品', '人物', '名稱', '天王星']"
3524,"['溶液', '相_(物質)', '混合物', '物質']"
7401,"['郵政編碼', '塘湖站', '濟寧市', '鐵路車站']"
3506,"['西歐', '島嶼國家', '島嶼', '國家', '愛爾蘭', '愛爾蘭共和國_(1919年—1922年)', '北愛爾蘭', '首都', '貝爾法斯特', '英國']"
9403,"['蝶戀花', '蝶戀花·答李淑一', '花', '梁武帝', '梁_(南朝)']"
9675,"['黃埔區', '黃埔', '廣東省_(中華民國)', '黃埔軍校舊址']"
12984,"['打屁股', '性', '性慾']"
5370,"['行憲紀念日', '行憲', '現在']"
11259,"['曹江_(清朝)', '陳策_(成化丁未進士)', '清朝', '政治人物', '許逢元']"
10215,"['張小燕', '主持人', '臺灣', '國共內戰', '內戰']"
9750,"['石達開', '太平天國', '政教合一', '政權', '人物', '對手', '身後', '人']"
5125,"['萬華區', '新北市']"
10374,"['回族', '唐朝', '族_(化學)', '回鶻', '信仰', '漢族', '穆斯林', '少數民族', '中國', '民族']"
8022,"['哥本哈根', '酒店', '星期', '伍迪·艾倫', '伍迪·艾倫獲獎與提名列表', '艾倫', '單簧管']"
4785,"['潮州鎮', '屏東縣', '潮州_(大字)', '人', '李安', '李·安克里奇', '臺灣', '導演']"
6884,"['停雲詩社', '臺灣', '1', '一·二八事變', '國立臺灣師範大學', '教授', '主幹_(軟件)', '1979年', '詩']"
4133,"['坦克人', '坦克', '中國', '天安門事件', '天安門', '事件', '象徵', '示威', '王維', '前線']"
13153,"['火災', '2016年', '臺東縣消防局', '雲梯']"
12431,"['今晚報', '晚報', '羊城晚報', '新民晚報', '中國', '北京晚報', '大晚報']"
8832,"['臺鐵區間車', '區間', '七堵_(大字)', '彰化', '臺東']"
13861,"['悖論', '注意', '邏輯', '矛盾', '命題']"
13305,"['齊柏林', '斐迪南·馮·齊柏林', '看見臺灣II', '看見臺灣', '臺灣', '豐濱鄉', '直升機']"
12592,"['索洛基亞河', '東歐', '河流', '西布格河']"
11838,"['貓', '社', '現在', '中樂村_(臺灣)', '溪口鄉_(臺灣)', '溪口_(大字)']"
407,"['鑽石', '硬度', '物質']"
3048,"['土衛一', '便利商店', '衛星', '1789年', '威廉·赫歇爾', '約翰·赫歇爾', '卡羅琳·赫歇爾']"
4609,"['高行健', '法國', '公民', '中國', '戲劇', '藝術', '小說', '道路', '諾貝爾獎']"
10314,"['省_(行政區劃)', '臺灣', '衙門', '臺灣布政使司衙門']"
1115,"['籃球', '排球', '霍利奧克_(馬薩諸塞州)', '喬希·霍利', '巴迪·霍利']"
8762,"['轅門', '士兵', '地址']"
6558,"['花茶', '被子植物', '茶', '花']"
7830,"['古希臘哲學', '哲學', '希臘', '古希臘', '柏拉圖']"
4254,"['艾略特', 'T·S·艾略特', '喬治·艾略特', '查爾斯·艾略特', '艾略特·克雷松獎章', '艾略特·高登索', '艾略特·內斯', '諾貝爾文學獎', '文學獎', '阿爾弗雷德·諾貝爾']"
6702,"['臺北市立大學', '臺北', '大學']"
12535,"['2003年歐洲歌唱大賽', '拉脫維亞', '2003年', '年', '歐洲歌唱大賽', '歐洲', '國家', '土耳其', '代表']"
2099,"['大衛·貝克漢姆', '大衛·加勒特', '大衛·亞倫·貝克', '維多利亞·貝克漢姆', '布魯克林·貝克漢', '羅密歐·貝克漢', '提姆·貝克漢', '世界', '足球員', '資產']"
9452,"['列寧大街_(聖彼得堡)', '聖彼得堡', '起點']"
9732,"['美國', '金錢_(香港)', '美麗島事件', '美麗島', '事件', '施明德', '明德', '死刑', '無期徒刑', '徒刑']"
9866,"['菲赫特', '荷蘭_(地區)', '南部', '集中營', '納粹德國']"
7556,"['臺灣醫界聯盟基金會', '民國', '記者會', '政府', '陳水扁', '總統']"
10873,"['卡米耶·胡斯曼', '比利時']"
12070,"['袁淑', '劉紹']"
7550,"['原住民', '毒魚豆', '毒魚', '魚']"
12523,"['人口', '加布艾萊西島']"
9454,"['列寧大街_(聖彼得堡)', '聖彼得堡', '長度', '海拔', '地方']"
8034,"['熱能', '細胞', '基因表現', '基因']"
12917,"['現代啓示錄', '電影', '啓示錄', '主角_(小說)', '控制', '半神', '神', '上校']"
6736,"['塞內奇區', '斯洛伐克', '西部', '20世紀', '世紀', '面積']"
14320,"['盟_(行政區劃)', '清代蒙古', '地級行政區', '行政區_(紐約市)', '1958年', '自治區']"
10973,"['太平紋身店', '香港電視娛樂', '香港電視_(雜誌)', '香港', '公司', '廣播劇', '電視劇']"
13096,"['小行星', '行星', '桃太郎', '日本', '英雄', '桃太郎_海之神兵']"
4288,"['隋煬帝', '政治家', '楊素', '中央集權']"
5066,"['希臘人', '人', '古諾斯語', '夏爾·古諾', '冰島', '冰島語', '分支', '維京時代', '時代', '古代文學']"
12151,"['裝甲兵進行曲', '納粹德國', '德國聯邦國防軍', '歌曲']"
10862,"['老鷹音樂', '老鷹_(樂隊)', '藝人', '歌手', '歌手·當打之年', '音樂']"
3998,"['朕', '朕即國家', '國家', '路易十四', '路易·德·奧爾良_(1703年—1752年)', '路易·奧古斯特·勒通內利耶·德·布勒特伊', '專制', '法國大革命', '法國', '革命']"
14043,"['鳥', '食物', '體型', '大小', '鴕鳥', '吸蜜蜂鳥', '蜂鳥', '蜂']"
12542,"['臺灣', '大學系統', '大學', '系統', '臺灣聯合大學系統', '臺灣聯合大學', '國立清華大學', '清華大學', '國立陽明交通大學', '國立政治大學']"
6332,"['雅虎地球村', '1994年', '地球村_(消歧義)', '網頁寄存服務', '網頁', '廣告', '雅虎', '服務', '10月26日', '日']"
6957,"['花蓮縣', '旗_(行政區劃)', '太陽', '概念']"
4359,"['德川家康', '蝦夷', '軍官', '軍官·情人']"
9580,"['三角埔', '臺北市', '士林區', '學校']"
4519,"['航空交通管制', '交通管制', '航空', '航空器', '效率', '飛行員']"
11732,"['托馬斯·潘恩', '潘恩', '克里斯·潘恩', '托馬斯·蒙塔古', '人']"
12450,"['國立臺灣體育運動大學', '臺灣', '1961年', '中部', '大學']"
3964,"['咸豐帝', '咸豐_(消歧義)', '帝', '山海關', '皇女']"
13420,"['貴妃醉酒', '貴妃', '皇貴妃', '唐玄宗', '宮_(消歧義)']"
975,['吸血鬼']
10647,"['臺中市', '臺北市', '臺北市幹線公車', '發', '模式']"
10663,"['格羅弗·克利夫蘭', '24_(電視劇)', '美國', '總統', '美國總統', '弗朗西斯·克利夫蘭']"
7969,"['泰安服務區_(山東)', '臺灣', '公路']"
5582,"['張學良', '軟禁', '國民政府', '蔣經國', '1990年', '年', '李登輝', '美國']"
12781,"['姚期智', '圖靈獎', '艾倫·圖靈', '現在', '清華大學', '研究院']"
4005,"['集合論', '德國', '數學家', '格奧爾格·康托爾', '格奧爾格·康托爾獎章', '英國哲學', '英國', '哲學家', '路德維希·維特根斯坦', '卡爾·維特根斯坦']"
10073,"['王粲', '建安七子', '建安_(東漢)', '七子', '子', '潘濬']"
1972,"['德尼·狄德羅', '百科全書派', '尼古拉·德·孔多塞', '德尼·狄德羅', '尼古拉·德·孔多塞', '尼古拉·德·孔多塞', '法國', '思想家', '百科全書', '德尼·狄德羅']"
12266,"['呂蒙', '孫權', '四大都督', '都督', '曹操', '南征', '南', '劉備']"
11810,"['細野正文', '細野晴臣', '音樂家']"
10990,"['哈瑪星臺灣鐵道館', '主題', '博物館', '高雄市', '高雄市政府文化局', '高雄市政府', '文化局', '政府', '哈瑪星', '鼓山區']"
10962,"['阿登多夫', '21世紀']"
4265,"['祕魯', '總統制', '總統']"
13299,"['齊柏林', '斐迪南·馮·齊柏林', '看見臺灣II', '看見臺灣', '臺灣', '豐濱鄉', '直升機']"
13616,"['悖論', '爪', '梵', '理論', '釋迦牟尼', '佛', '問題']"
8169,"['王禮', '朱一貴', '清朝政府', '清朝', '政府', '市場']"
2807,"['西方', '童話', '散文']"
10019,"['分子', '基因', '進步_(雜誌)', '界', '生物', '類別', '類_(計算機科學)']"
12326,"['郭世英', 'X詩社']"
11080,"['臺灣清治時期', '臺灣', '臺東直隸州州判', '臺東', '地區', '臺東直隸州', '直隸州', '州判', '1888年', '年']"
8736,"['山脈', '漢科科柳山', '玻利維亞']"
10313,"['臺灣布政使司衙門', '衙門', '明朝']"
10810,"['沈文阿', '經學', '經學家', '義', '記']"
9423,"['臺北市立大學博愛校區', '臺北市立大學', '臺北', '大學', '機構']"
3017,"['導演', '表演藝術']"
6287,"['撒丁島', '地中海', '大島', '家畜']"
4695,"['日本鶺鴒', '日本', '生物分類學', '分類學', '屬', '鳥', '雀形目', '目_(生物)', '鶺鴒科', '科_(生物)']"
5030,"['昆蟲', '角色', '蟲媒花', '花粉']"
14223,"['阿拉斯加州', '烏納拉斯卡島', '烏納拉斯卡_(阿拉斯加州)', '2000年', '2000', '年', '人口', '人', '面積']"
10093,"['關山臺灣海棗自然保護區', '臺東縣', '中華民國', '警察局', '1981年', '年']"
3850,"['五胡十六國', '胡', '國', '六國_(諸侯國)', '時代', '永嘉之亂', '永嘉_(東漢)', '亂']"
7949,['臺中市大里區大元國民小學']
6269,"['賽普勒斯', '人類', '年', '獨立', '國家']"
12865,"['研究所', '學士', '學位', '研究機構', '大學', '獨立']"
12282,"['臺灣鹽業史', '鹽業', '臺灣']"
8816,"['元智大學', '後代', '董事長']"
6675,"['人', '家', '赤足', '拖鞋']"
9968,"['山西省', '榆次市', '1954年']"
8043,"['大安區', '大安_(臺北市)', '考試院']"
7225,"['臺中不敬事件', '1928年臺灣', '事件', '1928年', '臺灣', '臺灣總督', '總督']"
1145,"['古埃及', '埃及', '木乃伊', '外科學', '頭', '科學']"
9719,"['農會', '2000年', '內政部', '行政院農業委員會']"
12996,"['臺東重安霍亂事件', '臺東', '霍亂', '2005年', '年']"
9016,"['盧卡斯·赫賈', '盧卡斯·奧坎波斯']"
13354,"['天主教哥本哈根教區', '2011年', '教宗']"
10553,"['臺灣地區', '臺灣地區無戶籍國民', '臺灣', '地區', '戶籍_(臺灣)', '國民', '護照', '中華民國', '國籍']"
12040,"['京九鐵路', '香港', '省_(中華民國)', '鐵路']"
13857,"['俾斯麥級戰列艦', '納粹德國海軍', '德國海軍', '納粹德國', '海軍', '俾斯麥_(消歧義)', '奧托·馮·俾斯麥']"
5722,"['嘉興市', '杭嘉湖平原', '運河']"
6283,"['海洋大學', '中國海洋大學', '青島市', '山東省_(中華民國)', '1924年', '教育部', '大學']"
